,Unnamed: 0,DOI,adsorbent_hashkey,isotherm_file,temp_C,P_units,ads_units,CO2cap
3889,18899,10.1021/jp206959k,NIST-MATDB-b9bffc1a1dbe706adfe44577120a9311,10.1021jp206959k.Isotherm15.json,25,bar,mmol/g,0.0005345825296224855
3890,18901,10.1021/jp206959k,NIST-MATDB-b2dc02871a66ac38e4b195796cf3e00b,10.1021jp206959k.Isotherm17.json,25,bar,mmol/g,0.0005345825296224855
3891,18903,10.1021/jp206959k,NIST-MATDB-1b85b1862d4e9cc2e0f46d0e2698ab79,10.1021jp206959k.Isotherm19.json,25,bar,mmol/g,0.0005345825296224855
3892,18906,10.1021/jp206959k,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1021jp206959k.Isotherm21.json,25,bar,mmol/g,0.0005345825296224855
3893,18908,10.1021/jp206959k,NIST-MATDB-4e6683fdc523f816cb59f9bec207da40,10.1021jp206959k.Isotherm23.json,25,bar,mmol/g,0.0005345825296224855
3894,18910,10.1021/jp206959k,NIST-MATDB-b9bffc1a1dbe706adfe44577120a9311,10.1021jp206959k.Isotherm3.json,25,bar,mmol/g,0.0005345825296224855
3895,18912,10.1021/jp206959k,NIST-MATDB-b2dc02871a66ac38e4b195796cf3e00b,10.1021jp206959k.Isotherm5.json,25,bar,mmol/g,0.0005345825296224855
3896,18914,10.1021/jp206959k,NIST-MATDB-1b85b1862d4e9cc2e0f46d0e2698ab79,10.1021jp206959k.Isotherm7.json,25,bar,mmol/g,0.0005345825296224855
3897,18915,10.1021/jp206959k,NIST-MATDB-1b85b1862d4e9cc2e0f46d0e2698ab79,10.1021jp206959k.Isotherm8.json,25,bar,mmol/g,0.0005345825296224855
3898,18916,10.1021/jp206959k,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1021jp206959k.Isotherm9.json,25,bar,mmol/g,0.0005345825296224855
3905,18964,10.1021/Jp209335y,NIST-MATDB-b2dc02871a66ac38e4b195796cf3e00b,10.1021Jp209335y.Isotherm1.json,30,bar,mmol/g,0.0005345825296224855
3906,18965,10.1021/Jp209335y,NIST-MATDB-b2dc02871a66ac38e4b195796cf3e00b,10.1021Jp209335y.Isotherm2.json,30,bar,mmol/g,0.0005345825296224855
3907,18966,10.1021/Jp209335y,NIST-MATDB-b2dc02871a66ac38e4b195796cf3e00b,10.1021Jp209335y.Isotherm3.json,30,bar,mmol/g,0.0005345825296224855
3908,18967,10.1021/Jp209335y,NIST-MATDB-b2dc02871a66ac38e4b195796cf3e00b,10.1021Jp209335y.Isotherm3-1.json,30,bar,mmol/g,0.0005345825296224855
3909,18968,10.1021/Jp209335y,NIST-MATDB-b2dc02871a66ac38e4b195796cf3e00b,10.1021Jp209335y.Isotherm4.json,30,bar,mmol/g,0.0005345825296224855
3910,18969,10.1021/Jp209335y,NIST-MATDB-ba925980550f907f14b9e2aa08b07d60,10.1021Jp209335y.Isotherm5.json,25,bar,mmol/g,0.0005345825296224855
3911,18970,10.1021/Jp209335y,NIST-MATDB-ba925980550f907f14b9e2aa08b07d60,10.1021Jp209335y.Isotherm5-1.json,25,bar,mmol/g,0.0005345825296224855
3912,18971,10.1021/Jp209335y,NIST-MATDB-ba925980550f907f14b9e2aa08b07d60,10.1021Jp209335y.Isotherm5-2.json,25,bar,mmol/g,0.0005345825296224855
3913,18972,10.1021/Jp209335y,NIST-MATDB-9935c5e7b6cb89952ec1a5e293f7cf89,10.1021Jp209335y.Isotherm6.json,30,bar,mmol/g,0.0005345825296224855
3914,18973,10.1021/Jp209335y,NIST-MATDB-ba925980550f907f14b9e2aa08b07d60,10.1021Jp209335y.Isotherm7.json,25,bar,mmol/g,0.0005345825296224855
3963,19065,10.1021/Jp210240x,NIST-MATDB-af8457b5d2d66c70cbef8276ab19ed04,10.1021Jp210240x.Isotherm1.json,0,bar,mmol/g,0.0005345825296224855
3964,19066,10.1021/Jp210240x,NIST-MATDB-af8457b5d2d66c70cbef8276ab19ed04,10.1021Jp210240x.Isotherm10.json,0,bar,mmol/g,0.0005345825296224855
3965,19067,10.1021/Jp210240x,NIST-MATDB-af8457b5d2d66c70cbef8276ab19ed04,10.1021Jp210240x.Isotherm11.json,0,bar,mmol/g,0.0005345825296224855
3966,19068,10.1021/Jp210240x,NIST-MATDB-af8457b5d2d66c70cbef8276ab19ed04,10.1021Jp210240x.Isotherm12.json,0,bar,mmol/g,0.0005345825296224855
3967,19069,10.1021/Jp210240x,NIST-MATDB-af8457b5d2d66c70cbef8276ab19ed04,10.1021Jp210240x.Isotherm13.json,0,bar,mmol/g,0.0005345825296224855
3968,19070,10.1021/Jp210240x,NIST-MATDB-af8457b5d2d66c70cbef8276ab19ed04,10.1021Jp210240x.Isotherm14.json,0,bar,mmol/g,0.0005345825296224855
3969,19071,10.1021/Jp210240x,NIST-MATDB-af8457b5d2d66c70cbef8276ab19ed04,10.1021Jp210240x.Isotherm15.json,0,bar,mmol/g,0.0005345825296224855
3970,19072,10.1021/Jp210240x,NIST-MATDB-af8457b5d2d66c70cbef8276ab19ed04,10.1021Jp210240x.Isotherm16.json,0,bar,mmol/g,0.0005345825296224855
3971,19073,10.1021/Jp210240x,NIST-MATDB-af8457b5d2d66c70cbef8276ab19ed04,10.1021Jp210240x.Isotherm17.json,0,bar,mmol/g,0.0005345825296224855
3972,19074,10.1021/Jp210240x,NIST-MATDB-af8457b5d2d66c70cbef8276ab19ed04,10.1021Jp210240x.Isotherm18.json,0,bar,mmol/g,0.0005345825296224855
3973,19077,10.1021/Jp210240x,NIST-MATDB-035dc75dddd00241bd76627f78cbef2d,10.1021Jp210240x.Isotherm4.json,0,bar,mmol/g,0.0005345825296224855
3974,19080,10.1021/Jp210240x,NIST-MATDB-af8457b5d2d66c70cbef8276ab19ed04,10.1021Jp210240x.Isotherm7.json,0,bar,mmol/g,0.0005345825296224855
3975,19081,10.1021/Jp210240x,NIST-MATDB-af8457b5d2d66c70cbef8276ab19ed04,10.1021Jp210240x.Isotherm8.json,0,bar,mmol/g,0.0005345825296224855
3976,19082,10.1021/Jp210240x,NIST-MATDB-af8457b5d2d66c70cbef8276ab19ed04,10.1021Jp210240x.Isotherm9.json,0,bar,mmol/g,0.0005345825296224855
3995,19137,10.1021/Jp300961j,NIST-MATDB-775250b0154475da1a9521dd991a76d6,10.1021Jp300961j.isotherm2.json,25,bar,mmol/g,0.0005345825296224855
4030,19330,10.1021/Jp303790r,NIST-MATDB-b2dc02871a66ac38e4b195796cf3e00b,10.1021Jp303790r.Isotherm10.json,30,bar,mmol/g,0.0005345825296224855
4048,19349,10.1021/Jp303790r,NIST-MATDB-b2dc02871a66ac38e4b195796cf3e00b,10.1021Jp303790r.Isotherm9.json,30,bar,mmol/g,0.0005345825296224855
4049,19350,10.1021/Jp303790r,NIST-MATDB-b2dc02871a66ac38e4b195796cf3e00b,10.1021Jp303790r.Isotherm9-1.json,30,bar,mmol/g,0.0005345825296224855
4070,19395,10.1021/Jp3046356,NIST-MATDB-dd648c6388274576eaa6f506d849b3f9,10.1021Jp3046356.Isotherm1.json,0,bar,mmol/g,0.0005345825296224855
4071,19396,10.1021/Jp3046356,NIST-MATDB-dd648c6388274576eaa6f506d849b3f9,10.1021Jp3046356.Isotherm10.json,55,bar,mmol/g,0.0005345825296224855
4072,19405,10.1021/Jp3046356,NIST-MATDB-f5e80ffaaaf05f4ed655664fd22defb9,10.1021Jp3046356.Isotherm19.json,25,bar,mmol/g,0.0005345825296224855
4073,19406,10.1021/Jp3046356,NIST-MATDB-dd648c6388274576eaa6f506d849b3f9,10.1021Jp3046356.Isotherm2.json,0,bar,mmol/g,0.0005345825296224855
4074,19407,10.1021/Jp3046356,NIST-MATDB-1e130146cc6d11f05471f1e054d640c8,10.1021Jp3046356.Isotherm20.json,25,bar,mmol/g,0.0005345825296224855
4075,19408,10.1021/Jp3046356,NIST-MATDB-dd648c6388274576eaa6f506d849b3f9,10.1021Jp3046356.Isotherm21.json,25,bar,mmol/g,0.0005345825296224855
4076,19409,10.1021/Jp3046356,NIST-MATDB-f55cae58cff61d336d8b65bece21175f,10.1021Jp3046356.Isotherm22.json,25,bar,mmol/g,0.0005345825296224855
4077,19410,10.1021/Jp3046356,NIST-MATDB-035dc75dddd00241bd76627f78cbef2d,10.1021Jp3046356.Isotherm23.json,25,bar,mmol/g,0.0005345825296224855
4078,19411,10.1021/Jp3046356,NIST-MATDB-f5e80ffaaaf05f4ed655664fd22defb9,10.1021Jp3046356.Isotherm24.json,25,bar,mmol/g,0.0005345825296224855
4079,19412,10.1021/Jp3046356,NIST-MATDB-1e130146cc6d11f05471f1e054d640c8,10.1021Jp3046356.Isotherm25.json,25,bar,mmol/g,0.0005345825296224855
4080,19413,10.1021/Jp3046356,NIST-MATDB-dd648c6388274576eaa6f506d849b3f9,10.1021Jp3046356.Isotherm26.json,25,bar,mmol/g,0.0005345825296224855
4081,19414,10.1021/Jp3046356,NIST-MATDB-f55cae58cff61d336d8b65bece21175f,10.1021Jp3046356.Isotherm27.json,25,bar,mmol/g,0.0005345825296224855
4082,19417,10.1021/Jp3046356,NIST-MATDB-dd648c6388274576eaa6f506d849b3f9,10.1021Jp3046356.Isotherm3.json,15,bar,mmol/g,0.0005345825296224855
4083,19421,10.1021/Jp3046356,NIST-MATDB-f5e80ffaaaf05f4ed655664fd22defb9,10.1021Jp3046356.Isotherm33.json,25,bar,mmol/g,0.0005345825296224855
4084,19422,10.1021/Jp3046356,NIST-MATDB-1e130146cc6d11f05471f1e054d640c8,10.1021Jp3046356.Isotherm34.json,25,bar,mmol/g,0.0005345825296224855
4085,19423,10.1021/Jp3046356,NIST-MATDB-f55cae58cff61d336d8b65bece21175f,10.1021Jp3046356.Isotherm35.json,25,bar,mmol/g,0.0005345825296224855
4086,19424,10.1021/Jp3046356,NIST-MATDB-f55cae58cff61d336d8b65bece21175f,10.1021Jp3046356.Isotherm36.json,25,bar,mmol/g,0.0005345825296224855
4087,19425,10.1021/Jp3046356,NIST-MATDB-dd648c6388274576eaa6f506d849b3f9,10.1021Jp3046356.Isotherm4.json,15,bar,mmol/g,0.0005345825296224855
4088,19426,10.1021/Jp3046356,NIST-MATDB-dd648c6388274576eaa6f506d849b3f9,10.1021Jp3046356.Isotherm5.json,25,bar,mmol/g,0.0005345825296224855
4089,19427,10.1021/jp3046356,NIST-MATDB-dd648c6388274576eaa6f506d849b3f9,10.1021jp3046356.Isotherm59.json,0,bar,mmol/g,0.0005345825296224855
4090,19428,10.1021/Jp3046356,NIST-MATDB-dd648c6388274576eaa6f506d849b3f9,10.1021Jp3046356.Isotherm6.json,25,bar,mmol/g,0.0005345825296224855
4091,19429,10.1021/jp3046356,NIST-MATDB-dd648c6388274576eaa6f506d849b3f9,10.1021jp3046356.Isotherm60.json,15,bar,mmol/g,0.0005345825296224855
4092,19430,10.1021/jp3046356,NIST-MATDB-dd648c6388274576eaa6f506d849b3f9,10.1021jp3046356.Isotherm61.json,25,bar,mmol/g,0.0005345825296224855
4093,19431,10.1021/jp3046356,NIST-MATDB-dd648c6388274576eaa6f506d849b3f9,10.1021jp3046356.Isotherm62.json,35,bar,mmol/g,0.0005345825296224855
4094,19432,10.1021/jp3046356,NIST-MATDB-dd648c6388274576eaa6f506d849b3f9,10.1021jp3046356.Isotherm63.json,50,bar,mmol/g,0.0005345825296224855
4097,19439,10.1021/Jp3046356,NIST-MATDB-dd648c6388274576eaa6f506d849b3f9,10.1021Jp3046356.Isotherm7.json,35,bar,mmol/g,0.0005345825296224855
4105,19450,10.1021/Jp3046356,NIST-MATDB-dd648c6388274576eaa6f506d849b3f9,10.1021Jp3046356.Isotherm8.json,35,bar,mmol/g,0.0005345825296224855
4106,19452,10.1021/Jp3046356,NIST-MATDB-dd648c6388274576eaa6f506d849b3f9,10.1021Jp3046356.Isotherm9.json,55,bar,mmol/g,0.0005345825296224855
4107,19454,10.1021/Jp3052938,NIST-MATDB-f55cae58cff61d336d8b65bece21175f,10.1021Jp3052938.Isotherm10.json,100,bar,mmol/g,0.0005345825296224855
4108,19455,10.1021/Jp3052938,NIST-MATDB-f55cae58cff61d336d8b65bece21175f,10.1021Jp3052938.Isotherm11.json,125,bar,mmol/g,0.0005345825296224855
4109,19456,10.1021/Jp3052938,NIST-MATDB-f55cae58cff61d336d8b65bece21175f,10.1021Jp3052938.Isotherm12.json,125,bar,mmol/g,0.0005345825296224855
4110,19468,10.1021/Jp3052938,NIST-MATDB-ff4bd9bc5363290d9a0e2588879793fc,10.1021Jp3052938.Isotherm23.json,25,bar,mmol/g,0.0005345825296224855
4111,19469,10.1021/Jp3052938,NIST-MATDB-ff4bd9bc5363290d9a0e2588879793fc,10.1021Jp3052938.Isotherm24.json,25,bar,mmol/g,0.0005345825296224855
4112,19470,10.1021/Jp3052938,NIST-MATDB-ff4bd9bc5363290d9a0e2588879793fc,10.1021Jp3052938.Isotherm25.json,50,bar,mmol/g,0.0005345825296224855
4113,19471,10.1021/Jp3052938,NIST-MATDB-ff4bd9bc5363290d9a0e2588879793fc,10.1021Jp3052938.Isotherm26.json,50,bar,mmol/g,0.0005345825296224855
4114,19472,10.1021/Jp3052938,NIST-MATDB-ff4bd9bc5363290d9a0e2588879793fc,10.1021Jp3052938.Isotherm27.json,75,bar,mmol/g,0.0005345825296224855
4115,19473,10.1021/Jp3052938,NIST-MATDB-ff4bd9bc5363290d9a0e2588879793fc,10.1021Jp3052938.Isotherm28.json,75,bar,mmol/g,0.0005345825296224855
4116,19474,10.1021/Jp3052938,NIST-MATDB-ff4bd9bc5363290d9a0e2588879793fc,10.1021Jp3052938.Isotherm29.json,100,bar,mmol/g,0.0005345825296224855
4117,19475,10.1021/Jp3052938,NIST-MATDB-f55cae58cff61d336d8b65bece21175f,10.1021Jp3052938.Isotherm3.json,25,bar,mmol/g,0.0005345825296224855
4118,19476,10.1021/Jp3052938,NIST-MATDB-ff4bd9bc5363290d9a0e2588879793fc,10.1021Jp3052938.Isotherm30.json,100,bar,mmol/g,0.0005345825296224855
4119,19477,10.1021/Jp3052938,NIST-MATDB-ff4bd9bc5363290d9a0e2588879793fc,10.1021Jp3052938.Isotherm31.json,125,bar,mmol/g,0.0005345825296224855
4120,19478,10.1021/Jp3052938,NIST-MATDB-ff4bd9bc5363290d9a0e2588879793fc,10.1021Jp3052938.Isotherm32.json,125,bar,mmol/g,0.0005345825296224855
4121,19479,10.1021/Jp3052938,NIST-MATDB-ff4bd9bc5363290d9a0e2588879793fc,10.1021Jp3052938.Isotherm33.json,25,bar,mmol/g,0.0005345825296224855
4122,19480,10.1021/Jp3052938,NIST-MATDB-ff4bd9bc5363290d9a0e2588879793fc,10.1021Jp3052938.Isotherm34.json,25,bar,mmol/g,0.0005345825296224855
4123,19481,10.1021/Jp3052938,NIST-MATDB-ff4bd9bc5363290d9a0e2588879793fc,10.1021Jp3052938.Isotherm35.json,50,bar,mmol/g,0.0005345825296224855
4124,19482,10.1021/Jp3052938,NIST-MATDB-ff4bd9bc5363290d9a0e2588879793fc,10.1021Jp3052938.Isotherm36.json,50,bar,mmol/g,0.0005345825296224855
4125,19483,10.1021/Jp3052938,NIST-MATDB-ff4bd9bc5363290d9a0e2588879793fc,10.1021Jp3052938.Isotherm37.json,75,bar,mmol/g,0.0005345825296224855
4126,19484,10.1021/Jp3052938,NIST-MATDB-ff4bd9bc5363290d9a0e2588879793fc,10.1021Jp3052938.Isotherm38.json,75,bar,mmol/g,0.0005345825296224855
4127,19485,10.1021/Jp3052938,NIST-MATDB-ff4bd9bc5363290d9a0e2588879793fc,10.1021Jp3052938.Isotherm39.json,100,bar,mmol/g,0.0005345825296224855
4128,19486,10.1021/Jp3052938,NIST-MATDB-f55cae58cff61d336d8b65bece21175f,10.1021Jp3052938.Isotherm4.json,25,bar,mmol/g,0.0005345825296224855
4129,19487,10.1021/Jp3052938,NIST-MATDB-ff4bd9bc5363290d9a0e2588879793fc,10.1021Jp3052938.Isotherm40.json,100,bar,mmol/g,0.0005345825296224855
4130,19488,10.1021/Jp3052938,NIST-MATDB-ff4bd9bc5363290d9a0e2588879793fc,10.1021Jp3052938.Isotherm41.json,125,bar,mmol/g,0.0005345825296224855
4131,19489,10.1021/Jp3052938,NIST-MATDB-ff4bd9bc5363290d9a0e2588879793fc,10.1021Jp3052938.Isotherm42.json,125,bar,mmol/g,0.0005345825296224855
4132,19490,10.1021/Jp3052938,NIST-MATDB-f55cae58cff61d336d8b65bece21175f,10.1021Jp3052938.Isotherm5.json,50,bar,mmol/g,0.0005345825296224855
4133,19491,10.1021/Jp3052938,NIST-MATDB-f55cae58cff61d336d8b65bece21175f,10.1021Jp3052938.Isotherm6.json,50,bar,mmol/g,0.0005345825296224855
4134,19492,10.1021/Jp3052938,NIST-MATDB-f55cae58cff61d336d8b65bece21175f,10.1021Jp3052938.Isotherm7.json,75,bar,mmol/g,0.0005345825296224855
4135,19493,10.1021/Jp3052938,NIST-MATDB-f55cae58cff61d336d8b65bece21175f,10.1021Jp3052938.Isotherm8.json,75,bar,mmol/g,0.0005345825296224855
4136,19494,10.1021/Jp3052938,NIST-MATDB-f55cae58cff61d336d8b65bece21175f,10.1021Jp3052938.Isotherm9.json,100,bar,mmol/g,0.0005345825296224855
4142,19734,10.1021/Jp3062527,NIST-MATDB-57e293e89a8fbe91c2615546ac946518,10.1021Jp3062527.Isotherm1.json,25,bar,mmol/g,0.0005345825296224855
4143,19735,10.1021/Jp3062527,NIST-MATDB-57e293e89a8fbe91c2615546ac946518,10.1021Jp3062527.Isotherm1-1.json,25,bar,mmol/g,0.0005345825296224855
4144,19745,10.1021/Jp3062527,NIST-MATDB-57e293e89a8fbe91c2615546ac946518,10.1021Jp3062527.Isotherm2.json,25,bar,mmol/g,0.0005345825296224855
4145,19746,10.1021/Jp3062527,NIST-MATDB-57e293e89a8fbe91c2615546ac946518,10.1021Jp3062527.Isotherm3.json,25,bar,mmol/g,0.0005345825296224855
4152,19777,10.1021/Jp307319u,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,10.1021Jp307319u.isotherm1.json,-53,bar,mmol/g,0.0005345825296224855
4154,19779,10.1021/Jp307319u,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,10.1021Jp307319u.isotherm1c.json,-13,bar,mmol/g,0.0005345825296224855
4155,19780,10.1021/Jp307319u,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,10.1021Jp307319u.isotherm1d.json,7,bar,mmol/g,0.0005345825296224855
4156,19781,10.1021/Jp307319u,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,10.1021Jp307319u.isotherm1e.json,27,bar,mmol/g,0.0005345825296224855
4157,19782,10.1021/Jp307319u,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,10.1021Jp307319u.isotherm1f.json,47,bar,mmol/g,0.0005345825296224855
4158,19783,10.1021/Jp307319u,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,10.1021Jp307319u.isotherm1g.json,67,bar,mmol/g,0.0005345825296224855
4159,19784,10.1021/Jp307319u,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,10.1021Jp307319u.isotherm1h.json,87,bar,mmol/g,0.0005345825296224855
4160,19785,10.1021/Jp307319u,NIST-MATDB-9d023a670a2aedb5225d9cd365e24210,10.1021Jp307319u.isotherm2.json,-53,bar,mmol/g,0.0005345825296224855
4161,19786,10.1021/Jp307319u,NIST-MATDB-9d023a670a2aedb5225d9cd365e24210,10.1021Jp307319u.isotherm2b.json,-33,bar,mmol/g,0.0005345825296224855
4162,19787,10.1021/Jp307319u,NIST-MATDB-9d023a670a2aedb5225d9cd365e24210,10.1021Jp307319u.isotherm2c.json,-13,bar,mmol/g,0.0005345825296224855
4163,19788,10.1021/Jp307319u,NIST-MATDB-9d023a670a2aedb5225d9cd365e24210,10.1021Jp307319u.isotherm2d.json,7,bar,mmol/g,0.0005345825296224855
4164,19789,10.1021/Jp307319u,NIST-MATDB-9d023a670a2aedb5225d9cd365e24210,10.1021Jp307319u.isotherm2e.json,27,bar,mmol/g,0.0005345825296224855
4165,19790,10.1021/Jp307319u,NIST-MATDB-9d023a670a2aedb5225d9cd365e24210,10.1021Jp307319u.isotherm2f.json,47,bar,mmol/g,0.0005345825296224855
4166,19791,10.1021/Jp307319u,NIST-MATDB-9d023a670a2aedb5225d9cd365e24210,10.1021Jp307319u.isotherm2g.json,67,bar,mmol/g,0.0005345825296224855
4167,19792,10.1021/Jp307319u,NIST-MATDB-9d023a670a2aedb5225d9cd365e24210,10.1021Jp307319u.isotherm2h.json,87,bar,mmol/g,0.0005345825296224855
4168,19793,10.1021/Jp307319u,NIST-MATDB-da5220e5839a57a58fc9a754a694c09d,10.1021Jp307319u.isotherm3.json,-53,bar,mmol/g,0.0005345825296224855
4169,19794,10.1021/Jp307319u,NIST-MATDB-da5220e5839a57a58fc9a754a694c09d,10.1021Jp307319u.isotherm3b.json,-33,bar,mmol/g,0.0005345825296224855
4170,19795,10.1021/Jp307319u,NIST-MATDB-da5220e5839a57a58fc9a754a694c09d,10.1021Jp307319u.isotherm3c.json,-13,bar,mmol/g,0.0005345825296224855
4171,19796,10.1021/Jp307319u,NIST-MATDB-da5220e5839a57a58fc9a754a694c09d,10.1021Jp307319u.isotherm3d.json,7,bar,mmol/g,0.0005345825296224855
4172,19797,10.1021/Jp307319u,NIST-MATDB-da5220e5839a57a58fc9a754a694c09d,10.1021Jp307319u.isotherm3e.json,27,bar,mmol/g,0.0005345825296224855
4173,19798,10.1021/Jp307319u,NIST-MATDB-da5220e5839a57a58fc9a754a694c09d,10.1021Jp307319u.isotherm3f.json,47,bar,mmol/g,0.0005345825296224855
4174,19799,10.1021/Jp307319u,NIST-MATDB-da5220e5839a57a58fc9a754a694c09d,10.1021Jp307319u.isotherm3g.json,67,bar,mmol/g,0.0005345825296224855
4175,19800,10.1021/Jp307319u,NIST-MATDB-da5220e5839a57a58fc9a754a694c09d,10.1021Jp307319u.isotherm3h.json,87,bar,mmol/g,0.0005345825296224855
4176,19801,10.1021/Jp307319u,NIST-MATDB-9d023a670a2aedb5225d9cd365e24210,10.1021Jp307319u.isotherm4.json,-53,bar,mmol/g,0.0005345825296224855
4177,19802,10.1021/Jp307319u,NIST-MATDB-9d023a670a2aedb5225d9cd365e24210,10.1021Jp307319u.isotherm4b.json,-53,bar,mmol/g,0.0005345825296224855
4178,19803,10.1021/Jp307319u,NIST-MATDB-9d023a670a2aedb5225d9cd365e24210,10.1021Jp307319u.isotherm5.json,87,bar,mmol/g,0.0005345825296224855
4179,19804,10.1021/Jp307319u,NIST-MATDB-9d023a670a2aedb5225d9cd365e24210,10.1021Jp307319u.isotherm5b.json,87,bar,mmol/g,0.0005345825296224855
4180,19805,10.1021/jp307865n,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,10.1021jp307865n.Isotherm1.json,25,bar,mmol/g,0.0005345825296224855
4181,19806,10.1021/jp307865n,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,10.1021jp307865n.Isotherm1-1.json,25,bar,mmol/g,0.0005345825296224855
4182,19807,10.1021/jp307865n,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,10.1021jp307865n.Isotherm1-2.json,25,bar,mmol/g,0.0005345825296224855
4183,19808,10.1021/jp307865n,NIST-MATDB-bbd809480ca8c8d0e4d066e70a9719d1,10.1021jp307865n.Isotherm2.json,25,bar,mmol/g,0.0005345825296224855
4184,19809,10.1021/jp307865n,NIST-MATDB-bbd809480ca8c8d0e4d066e70a9719d1,10.1021jp307865n.Isotherm2-1.json,25,bar,mmol/g,0.0005345825296224855
4185,19810,10.1021/jp307865n,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,10.1021jp307865n.Isotherm3.json,25,bar,mmol/g,0.0005345825296224855
4186,19811,10.1021/jp307865n,NIST-MATDB-49b3901cd2656f97291715da8f729502,10.1021jp307865n.Isotherm4.json,25,bar,mmol/g,0.0005345825296224855
4187,19812,10.1021/jp307865n,NIST-MATDB-e1624713f0edf89f41fb9a2ae8195828,10.1021jp307865n.Isotherm5.json,25,bar,mmol/g,0.0005345825296224855
4188,19813,10.1021/jp307865n,NIST-MATDB-df10060a438ac165a82613bff26a92d3,10.1021jp307865n.Isotherm6.json,25,bar,mmol/g,0.0005345825296224855
4189,19814,10.1021/jp307865n,NIST-MATDB-5e2490f9a98edd872e273328f3f735ab,10.1021jp307865n.Isotherm7.json,25,bar,mmol/g,0.0005345825296224855
4190,19815,10.1021/jp307865n,NIST-MATDB-f9353591221e5da5e0faf47633762b5f,10.1021jp307865n.Isotherm8.json,25,bar,mmol/g,0.0005345825296224855
4191,19816,10.1021/Jp308525k,NIST-MATDB-88982b60a6735e027ce761e7a7181713,10.1021Jp308525k.isotherm1.json,30,bar,mmol/g,0.0005345825296224855
4192,19817,10.1021/Jp308525k,NIST-MATDB-b848f05ba9fb26cdd50755863b377c56,10.1021Jp308525k.isotherm10.json,30,bar,mmol/g,0.0005345825296224855
4193,19818,10.1021/Jp308525k,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1021Jp308525k.isotherm11.json,30,bar,mmol/g,0.0005345825296224855
4194,19819,10.1021/Jp308525k,NIST-MATDB-c422d2007633d4bce61c708dc86bfc2d,10.1021Jp308525k.isotherm12.json,30,bar,mmol/g,0.0005345825296224855
4195,19820,10.1021/Jp308525k,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1021Jp308525k.isotherm13.json,30,bar,mmol/g,0.0005345825296224855
4202,19827,10.1021/Jp308525k,NIST-MATDB-88982b60a6735e027ce761e7a7181713,10.1021Jp308525k.isotherm2.json,30,bar,mmol/g,0.0005345825296224855
4205,19830,10.1021/Jp308525k,NIST-MATDB-88982b60a6735e027ce761e7a7181713,10.1021Jp308525k.isotherm22.json,30,bar,mmol/g,0.0005345825296224855
4206,19831,10.1021/Jp308525k,NIST-MATDB-88982b60a6735e027ce761e7a7181713,10.1021Jp308525k.isotherm23.json,30,bar,mmol/g,0.0005345825296224855
4207,19832,10.1021/Jp308525k,NIST-MATDB-88982b60a6735e027ce761e7a7181713,10.1021Jp308525k.isotherm24.json,30,bar,mmol/g,0.0005345825296224855
4208,19836,10.1021/Jp308525k,NIST-MATDB-88982b60a6735e027ce761e7a7181713,10.1021Jp308525k.isotherm28.json,30,bar,mmol/g,0.0005345825296224855
4209,19837,10.1021/Jp308525k,NIST-MATDB-88982b60a6735e027ce761e7a7181713,10.1021Jp308525k.isotherm29.json,30,bar,mmol/g,0.0005345825296224855
4210,19838,10.1021/Jp308525k,NIST-MATDB-88982b60a6735e027ce761e7a7181713,10.1021Jp308525k.isotherm3.json,30,bar,mmol/g,0.0005345825296224855
4211,19839,10.1021/Jp308525k,NIST-MATDB-88982b60a6735e027ce761e7a7181713,10.1021Jp308525k.isotherm30.json,30,bar,mmol/g,0.0005345825296224855
4212,19843,10.1021/Jp308525k,NIST-MATDB-88982b60a6735e027ce761e7a7181713,10.1021Jp308525k.isotherm34.json,30,bar,mmol/g,0.0005345825296224855
4213,19844,10.1021/Jp308525k,NIST-MATDB-88982b60a6735e027ce761e7a7181713,10.1021Jp308525k.isotherm35.json,30,bar,mmol/g,0.0005345825296224855
4214,19845,10.1021/Jp308525k,NIST-MATDB-88982b60a6735e027ce761e7a7181713,10.1021Jp308525k.isotherm36.json,30,bar,mmol/g,0.0005345825296224855
4215,19850,10.1021/Jp308525k,NIST-MATDB-88982b60a6735e027ce761e7a7181713,10.1021Jp308525k.isotherm40.json,30,bar,mmol/g,0.0005345825296224855
4216,19851,10.1021/Jp308525k,NIST-MATDB-88982b60a6735e027ce761e7a7181713,10.1021Jp308525k.isotherm41.json,30,bar,mmol/g,0.0005345825296224855
